,Customer ID,Total Amount,Frequency,Last Time,Clustering
1279,13625.0,301.26,21,596,2
1280,13626.0,689.4900000000001,46,252,0
1281,13627.0,2217.5500000000006,132,58,0
1282,13628.0,310.14000000000004,16,675,2
1283,13629.0,13370.859999999999,87,22,0
1284,13630.0,1995.6799999999998,80,4,0
1285,13631.0,3021.77,12,99,0
1286,13632.0,3634.6999999999994,224,24,0
1287,13633.0,-306.66,1,602,2
1288,13634.0,4519.549999999992,478,32,0
1289,13635.0,2948.219999999999,167,67,0
1290,13636.0,941.6199999999999,64,36,0
1291,13637.0,810.4999999999998,101,51,0
1292,13638.0,122.64000000000001,8,15,0
1293,13639.0,1346.2699999999995,59,73,0
1294,13640.0,405.0,4,610,2
1295,13641.0,921.8200000000002,50,640,2
1296,13642.0,501.96999999999986,115,215,0
1297,13643.0,2112.1700000000005,107,30,0
1298,13644.0,2597.5200000000013,148,8,0
1299,13645.0,252.1,5,119,0
1300,13646.0,323.29999999999984,59,399,2
1301,13647.0,3063.7800000000007,141,9,0
1302,13648.0,1679.0100000000002,113,399,2
1303,13649.0,1678.8800000000008,126,256,0
1304,13650.0,3098.5000000000023,184,16,0
1305,13651.0,208.95000000000002,15,34,0
1306,13652.0,2570.850000000002,159,45,0
1307,13653.0,152.2,9,487,2
1308,13654.0,6307.999999999997,329,42,0
1309,13655.0,2259.300000000001,123,113,0
1310,13656.0,1053.3499999999997,90,164,0
1311,13657.0,382.13999999999993,16,10,0
1312,13658.0,5772.070000000006,245,9,0
1313,13659.0,4716.629999999993,289,196,0
1314,13660.0,303.6899999999999,42,395,2
1315,13661.0,325.24000000000007,17,602,2
1316,13662.0,2183.129999999999,148,85,0
1317,13663.0,2013.6100000000006,101,178,0
1318,13664.0,-13.14,1,681,2
1319,13665.0,1711.6600000000003,106,385,2
1320,13666.0,127.89999999999999,19,59,0
1321,13667.0,305.0199999999998,87,148,0
1322,13668.0,12749.139999999989,812,2,0
1323,13669.0,413.55,14,50,0
1324,13670.0,349.70000000000016,25,74,0
1325,13671.0,194.94999999999996,76,394,2
1326,13672.0,162.07000000000005,28,300,2
1327,13673.0,396.9199999999999,65,18,0
1328,13674.0,215.88,16,429,2
1329,13675.0,486.82000000000005,25,150,0
1330,13676.0,153.15000000000003,15,538,2
1331,13677.0,556.1900000000002,107,404,2
1332,13678.0,232.60000000000005,16,151,0
1333,13679.0,281.25999999999993,50,493,2
1334,13680.0,9915.559999999974,673,0,0
1335,13681.0,827.83,57,17,0
1336,13682.0,59.5,3,186,0
1337,13683.0,258.6,10,457,2
1338,13684.0,546.5199999999999,113,285,2
1339,13685.0,3119.4400000000014,39,2,0
1340,13686.0,409.0400000000001,34,182,0
1341,13687.0,11880.839999999998,45,437,2
1342,13688.0,375.5,5,634,2
1343,13689.0,1259.5,9,62,0
1344,13690.0,172.25,9,58,0
1345,13691.0,212.77999999999994,54,395,2
1346,13692.0,3016.4499999999994,99,24,0
1347,13693.0,1948.3200000000002,112,324,2
1348,13694.0,190825.52000000008,1558,3,0
1349,13695.0,2770.7299999999987,96,30,0
1350,13696.0,2008.6999999999996,25,421,2
1351,13697.0,151.3,12,38,0
1352,13698.0,465.53000000000003,40,596,2
1353,13699.0,711.3999999999997,40,154,0
1354,13700.0,2586.209999999999,247,25,0
1355,13701.0,159.55000000000004,10,436,2
1356,13702.0,135.18,5,445,2
1357,13703.0,99.50000000000003,73,317,2
1358,13704.0,2295.3099999999986,135,4,0
1359,13705.0,2035.3299999999995,84,7,0
1360,13706.0,631.17,38,302,2
1361,13707.0,3365.8599999999965,155,266,0
1362,13708.0,296.87999999999994,51,270,0
1363,13709.0,7512.810000000003,418,3,0
1364,13710.0,509.52,15,31,0
1365,13711.0,1632.6100000000001,103,218,0
1366,13712.0,766.4200000000002,33,246,0
1367,13713.0,743.26,82,407,2
1368,13714.0,161.35,30,464,2
1369,13715.0,8438.339999999995,540,280,2
1370,13716.0,138.28,21,268,0
1371,13717.0,1748.0500000000004,127,31,0
1372,13718.0,306.55,12,245,0
1373,13719.0,2815.250000000001,251,14,0
1374,13720.0,799.8999999999999,43,116,0
1375,13721.0,741.54,42,35,0
1376,13722.0,5629.159999999996,190,119,0
1377,13723.0,1209.2,59,216,0
1378,13724.0,213.00999999999993,42,636,2
1379,13725.0,1809.8100000000002,118,49,0
1380,13726.0,1079.6600000000003,42,38,0
1381,13727.0,1067.3,85,28,0
1382,13728.0,2855.1700000000033,164,36,0
1383,13729.0,676.4300000000002,44,435,2
1384,13730.0,752.5999999999998,43,135,0
1385,13731.0,610.5899999999999,38,218,0
1386,13732.0,491.86,33,27,0
1387,13733.0,484.53,30,410,2
1388,13734.0,3451.289999999998,30,508,2
1389,13735.0,9472.810000000003,683,24,0
1390,13736.0,2715.009999999995,568,4,0
1391,13737.0,339.59999999999997,30,199,0
1392,13738.0,440.9299999999999,92,395,2
1393,13739.0,292.2,6,17,0
1394,13740.0,1597.7700000000002,95,240,0
1395,13741.0,666.33,35,71,0
1396,13742.0,3102.420000000001,323,16,0
1397,13743.0,1340.1499999999996,42,2,0
1398,13744.0,1156.36,72,94,0
1399,13745.0,761.2700000000002,59,150,0
1400,13746.0,176.69,9,413,2
1401,13747.0,249.39999999999998,6,373,2
1402,13748.0,2268.35,59,95,0
1403,13749.0,-10.25,2,700,2
1404,13750.0,3563.600000000001,77,53,0
1405,13751.0,296.24999999999994,9,287,2
1406,13752.0,1590.7300000000005,95,123,0
1407,13753.0,2094.5700000000006,80,287,2
1408,13754.0,447.0499999999999,21,151,0
1409,13755.0,2154.680000000001,343,3,0
1410,13756.0,9147.199999999997,350,1,0
1411,13757.0,195.55,8,674,2
1412,13758.0,9263.139999999992,315,11,0
1413,13759.0,659.41,25,32,0
1414,13760.0,1358.6399999999999,120,53,0
1415,13761.0,1952.1699999999996,122,49,0
1416,13762.0,2165.76,42,203,0
1417,13763.0,5181.990000000001,53,62,0
1418,13764.0,2953.2600000000007,376,70,0
1419,13765.0,352.82099999999997,17,652,2
1420,13766.0,190.34999999999997,17,494,2
1421,13767.0,35115.68000000009,841,1,0
1422,13768.0,758.07,43,563,2
1423,13769.0,5766.6299999999965,297,1,0
1424,13770.0,785.3699999999999,48,421,2
1425,13771.0,5726.069999999998,217,63,0
1426,13772.0,3094.7200000000016,577,33,0
1427,13773.0,301.54,19,396,2
1428,13774.0,344.99999999999994,22,81,0
1429,13775.0,1049.66,63,590,2
1430,13776.0,-340.17,8,427,2
1431,13777.0,56016.570000000036,434,0,0
1432,13778.0,1116.54,45,102,0
1433,13779.0,161.12999999999997,27,515,2
1434,13780.0,735.8200000000003,100,6,0
1435,13781.0,770.8800000000005,58,250,0
1436,13782.0,1785.770000000002,245,12,0
1437,13783.0,1542.09,10,487,2
1438,13784.0,2897.18,45,9,0
1439,13785.0,542.49,30,428,2
1440,13786.0,2736.4100000000003,126,366,2
1441,13787.0,1173.7,94,75,0
1442,13788.0,3.75,1,504,2
1443,13789.0,239.45999999999998,18,387,2
1444,13790.0,348.79999999999995,45,3,0
1445,13791.0,1047.68,17,42,0
1446,13792.0,383.94999999999993,23,65,0
1447,13793.0,96.0,7,646,2
1448,13794.0,126.03000000000002,9,546,2
1449,13795.0,836.2999999999998,29,387,2
1450,13796.0,289.7,22,498,2
1451,13797.0,1168.4499999999998,80,436,2
1452,13798.0,73573.4700000001,914,0,0
1453,13799.0,2039.8200000000008,116,116,0
1454,13800.0,1679.5600000000009,73,309,2
1455,13801.0,324.79999999999995,23,66,0
1456,13802.0,25491.560000000012,457,137,0
1457,13803.0,1319.1100000000001,79,254,0
1458,13804.0,3208.520000000001,169,30,0
1459,13805.0,924.5999999999999,13,51,0
1460,13806.0,256.38,10,63,0
1461,13807.0,509.9,34,366,2
1462,13808.0,1747.66,76,5,0
1463,13809.0,679.7000000000002,25,304,2
1464,13810.0,899.5099999999998,36,28,0
1465,13811.0,591.75,14,183,0
1466,13812.0,538.9999999999999,36,41,0
1467,13813.0,2686.4200000000005,153,39,0
1468,13814.0,2239.0700000000006,81,55,0
1469,13815.0,7285.790000000003,361,21,0
1470,13816.0,555.04,33,23,0
1471,13817.0,382.9799999999999,24,28,0
1472,13818.0,61.28,5,429,2
1473,13819.0,2631.1000000000004,104,301,2
1474,13820.0,640.4000000000001,93,417,2
1475,13821.0,1387.0300000000009,210,144,0
1476,13822.0,632.0000000000001,96,5,0
1477,13823.0,3358.5499999999984,166,18,0
1478,13824.0,3273.36,104,32,0
1479,13825.0,255.59000000000003,40,621,2
1480,13826.0,174.65,12,157,0
1481,13827.0,412.0499999999998,93,57,0
1482,13828.0,209.49000000000004,15,21,0
1483,13829.0,0.0,2,358,2
1484,13830.0,135.95000000000002,13,573,2
1485,13831.0,7009.18,191,15,0
1486,13832.0,602.4399999999998,58,17,0
1487,13833.0,701.3599999999999,45,158,0
1488,13834.0,247.89,21,576,2
1489,13835.0,1044.8200000000002,73,24,0
1490,13836.0,602.52,33,398,2
1491,13837.0,271.24000000000007,19,211,0
1492,13838.0,1966.090000000008,472,5,0
1493,13839.0,139.95,7,485,2
1494,13840.0,651.4000000000003,40,415,2
1495,13841.0,85.0,1,252,0
1496,13842.0,5604.959999999997,358,58,0
1497,13843.0,319.75000000000006,18,380,2
1498,13844.0,361.62,20,10,0
1499,13845.0,312.98,9,64,0
1500,13846.0,1290.34,84,24,0
1501,13847.0,310.7199999999999,19,719,2
1502,13848.0,3335.0,11,91,0
1503,13849.0,3443.8000000000006,221,51,0
1504,13850.0,1586.8099999999995,94,87,0
1505,13851.0,4516.76,141,95,0
1506,13852.0,170.45000000000002,13,606,2
1507,13853.0,1056.94,24,8,0
1508,13854.0,12158.210000000008,187,8,0
1509,13855.0,1253.9399999999998,77,500,2
1510,13856.0,1058.88,62,168,0
1511,13857.0,997.1099999999999,129,392,2
1512,13858.0,216.16999999999996,11,56,0
1513,13859.0,515.86,36,325,2
1514,13860.0,1240.0000000000002,77,0,0
1515,13861.0,251.31,23,428,2
1516,13862.0,2534.039999999999,163,17,0
1517,13863.0,1217.6299999999999,74,244,0
1518,13864.0,662.4000000000001,1,386,2
1519,13865.0,501.56,30,57,0
1520,13866.0,145.67,7,73,0
1521,13867.0,1015.2900000000002,61,30,0
1522,13868.0,3192.54,33,6,0
1523,13869.0,8111.569999999993,860,122,0
1524,13870.0,5689.84,245,1,0
1525,13871.0,7804.949999999998,409,22,0
1526,13872.0,891.3200000000002,61,512,2
1527,13873.0,1031.02,61,119,0
1528,13874.0,1989.1999999999998,73,357,2
1529,13875.0,4814.370000000001,270,53,0
1530,13876.0,122.69999999999999,7,63,0
1531,13877.0,446.33000000000004,25,85,0
1532,13878.0,2473.060000000001,107,54,0
1533,13879.0,395.5,25,645,2
1534,13880.0,4391.66,229,20,0
1535,13881.0,44392.50000000001,467,3,0
1536,13882.0,1131.28,66,2,0
1537,13883.0,6342.74,336,0,0
1538,13884.0,1852.3800000000003,194,6,0
1539,13885.0,506.8000000000001,28,188,0
1540,13886.0,243.56000000000003,16,70,0
1541,13887.0,349.54999999999995,19,203,0
1542,13888.0,2169.0500000000015,184,119,0
1543,13889.0,1855.7300000000007,90,92,0
1544,13890.0,2858.7299999999987,183,0,0
1545,13891.0,863.5600000000001,100,377,2
1546,13892.0,1267.6499999999999,36,26,0
1547,13893.0,821.1,21,297,2
1548,13894.0,535.9699999999999,30,21,0
1549,13895.0,3923.62,188,20,0
1550,13896.0,388.55,21,625,2
1551,13897.0,1160.72,59,49,0
1552,13898.0,686.3999999999999,46,325,2
1553,13899.0,388.52000000000004,19,15,0
1554,13900.0,1608.09,96,182,0
1555,13901.0,5599.3399999999965,318,71,0
1556,13902.0,30411.260000000006,67,631,2
1557,13903.0,165.45000000000002,10,399,2
1558,13904.0,332.63999999999993,26,36,0
1559,13905.0,244.45000000000005,15,570,2
1560,13906.0,42.0,1,408,2
1561,13907.0,136.8,4,691,2
1562,13908.0,2347.0499999999984,126,79,0
1563,13909.0,286.59999999999997,39,422,2
1564,13910.0,-127.66,1,442,2
1565,13911.0,4200.040000000001,242,56,0
1566,13912.0,124.94999999999999,7,423,2
1567,13913.0,42.22,3,506,2
1568,13914.0,613.9499999999999,34,3,0
1569,13915.0,31.200000000000003,4,393,2
1570,13916.0,1260.510000000001,75,463,2
1571,13917.0,272.04,18,49,0
1572,13918.0,1212.8400000000001,30,49,0
1573,13919.0,1326.03,82,52,0
1574,13920.0,1734.8800000000006,88,431,2
1575,13921.0,720.7500000000002,45,398,2
1576,13922.0,824.6999999999998,33,351,2
1577,13923.0,351.13000000000005,20,53,0
1578,13924.0,1682.0800000000004,137,1,0
1579,13925.0,616.6499999999999,45,35,0
1580,13926.0,223.85000000000002,11,22,0
1581,13927.0,689.96,44,74,0
1582,13928.0,464.56999999999994,27,10,0
1583,13929.0,3318.0999999999985,60,168,0
1584,13930.0,337.3399999999999,17,57,0
1585,13931.0,5250.779999999996,272,85,0
1586,13932.0,307.4,16,294,2
1587,13933.0,608.7899999999998,23,108,0
1588,13934.0,922.0999999999997,31,263,0
1589,13935.0,6116.920000000001,80,596,2
1590,13936.0,924.3599999999997,60,170,0
1591,13937.0,867.3800000000003,55,168,0
1592,13938.0,71.66,7,34,0
1593,13939.0,1533.6600000000003,113,22,0
1594,13940.0,839.1400000000002,49,16,0
1595,13941.0,10846.149999999996,108,21,0
1596,13942.0,320.0,1,534,2
1597,13943.0,246.54000000000002,15,577,2
1598,13944.0,200.43000000000004,35,652,2
1599,13945.0,854.1499999999999,51,394,2
1600,13946.0,1745.4300000000003,57,78,0
1601,13947.0,90.6,5,64,0
1602,13948.0,536.8599999999999,25,360,2
1603,13949.0,2427.3199999999974,160,2,0
1604,13950.0,728.5600000000001,36,10,0
1605,13951.0,674.4499999999998,39,175,0
1606,13952.0,12790.891000000001,413,210,0
1607,13953.0,6640.680000000002,25,6,0
1608,13954.0,378.5899999999999,30,1,0
1609,13955.0,545.1699999999997,87,153,0
1610,13956.0,1026.4200000000003,152,4,0
1611,13957.0,458.2499999999999,27,417,2
1612,13958.0,4402.329999999997,250,371,2
1613,13959.0,1076.18,163,78,0
1614,13960.0,230.22,12,20,0
1615,13961.0,498.70000000000005,21,384,2
1616,13962.0,362.8,23,21,0
1617,13963.0,2899.620000000001,176,307,2
1618,13964.0,421.90000000000003,25,386,2
1619,13965.0,777.6600000000001,28,454,2
1620,13966.0,390.86000000000007,22,434,2
1621,13967.0,166.3,6,145,0
1622,13968.0,123.66,8,422,2
1623,13969.0,13212.769999999984,1115,6,0
1624,13970.0,846.55,13,385,2
1625,13971.0,4593.830000000004,265,8,0
1626,13972.0,190.25000000000009,15,70,0
1627,13973.0,264.7,11,286,2
1628,13974.0,663.5200000000003,45,48,0
1629,13975.0,5327.289999999996,755,30,0
1630,13976.0,1192.36,56,206,0
1631,13977.0,519.81,13,410,2
1632,13978.0,196.79,15,14,0
1633,13979.0,3326.8300000000036,412,72,0
1634,13980.0,753.1199999999999,69,59,0
1635,13981.0,327.38999999999993,23,400,2
1636,13982.0,4418.79,265,38,0
1637,13983.0,6993.409999999996,359,29,0
1638,13984.0,1616.1200000000001,94,26,0
1639,13985.0,9982.309999999992,485,3,0
1640,13986.0,320.46000000000004,13,16,0
1641,13987.0,682.5400000000001,46,379,2
1642,13988.0,4708.639999999999,300,19,0
1643,13989.0,2026.0599999999995,86,65,0
1644,13990.0,311.3,16,212,0
1645,13991.0,850.6299999999999,86,11,0
1646,13992.0,219.5,11,29,0
1647,13993.0,6690.359999999999,267,31,0
1648,13994.0,2313.140000000001,155,3,0
1649,13995.0,3836.2600000000007,238,14,0
1650,13996.0,895.7600000000001,33,385,2
1651,13997.0,382.31,46,518,2
1652,13998.0,566.6999999999999,31,446,2
1653,13999.0,9438.009999999995,475,9,0
1654,14000.0,1877.5899999999992,52,205,0
1655,14001.0,4517.34,113,45,0
1656,14002.0,529.73,47,133,0
1657,14003.0,209.41,16,732,2
1658,14004.0,6258.450000000003,241,42,0
1659,14005.0,2874.7200000000007,84,9,0
1660,14006.0,2196.67,77,115,0
1661,14007.0,79.48,5,512,2
1662,14008.0,493.73999999999995,33,374,2
1663,14009.0,1090.23,76,197,0
1664,14010.0,288.09999999999997,28,564,2
1665,14011.0,451.9199999999999,33,479,2
1666,14012.0,328.8,11,277,2
1667,14013.0,1006.22,72,109,0
1668,14014.0,1948.2100000000007,76,76,0
1669,14015.0,917.34,20,52,0
1670,14016.0,11379.710000000001,450,153,0
1671,14017.0,229.75000000000003,14,570,2
1672,14018.0,367.15,13,644,2
1673,14019.0,1398.9600000000005,68,46,0
1674,14020.0,1213.2600000000002,76,16,0
1675,14021.0,1716.5800000000004,90,154,0
1676,14022.0,792.1500000000001,47,224,0
1677,14023.0,584.0699999999998,31,6,0
1678,14024.0,645.74,34,121,0
1679,14025.0,3969.1000000000013,102,464,2
1680,14026.0,713.11,50,470,2
1681,14027.0,104.82000000000002,6,60,0
1682,14028.0,3175.5,13,498,2
1683,14029.0,467.65999999999997,15,62,0
1684,14030.0,8145.589999999981,870,17,0
1685,14031.0,38025.97000000005,805,6,0
1686,14032.0,4786.0700000000015,255,1,0
1687,14033.0,109.44,1,554,2
1688,14034.0,512.02,92,21,0
1689,14035.0,2852.469999999999,154,28,0
1690,14036.0,626.6499999999999,38,284,2
1691,14037.0,755.9500000000003,115,175,0
1692,14038.0,3000.9300000000003,168,77,0
1693,14039.0,267.28000000000003,10,32,0
1694,14040.0,12457.84000000001,808,40,0
1695,14041.0,141.41,21,265,0
1696,14042.0,431.9799999999999,21,724,2
1697,14043.0,301.2999999999999,43,490,2
1698,14044.0,3106.1499999999965,852,26,0
1699,14045.0,9660.629999999997,43,108,0
1700,14046.0,154.98999999999998,14,283,2
1701,14047.0,4158.73,171,8,0
1702,14048.0,713.8899999999999,144,276,2
1703,14049.0,13064.030000000026,1107,16,0
1704,14050.0,746.3600000000001,54,31,0
1705,14051.0,22104.5,344,0,0
1706,14052.0,480.8099999999998,125,19,0
1707,14053.0,572.3,9,123,0
1708,14054.0,92.46,6,64,0
1709,14055.0,1520.96,33,105,0
1710,14056.0,8124.399999999982,1128,0,0
1711,14057.0,8338.280000000002,461,23,0
1712,14058.0,469.18999999999994,24,462,2
1713,14059.0,183.59999999999997,8,266,0
1714,14060.0,9503.140000000012,272,4,0
1715,14061.0,917.43,19,506,2
1716,14062.0,25434.829999999994,348,9,0
1717,14063.0,-3767.200000000001,44,430,2
1718,14064.0,3039.750000000001,252,28,0
1719,14065.0,889.3700000000001,50,388,2
1720,14066.0,152.55,7,266,0
1721,14067.0,374.69999999999993,52,63,0
1722,14068.0,1504.9700000000003,112,319,2
1723,14069.0,230.06000000000006,42,514,2
1724,14070.0,326.54999999999995,42,684,2
1725,14071.0,1307.4100000000026,333,3,0
1726,14072.0,390.8500000000001,19,666,2
1727,14073.0,139.54,14,20,0
1728,14074.0,219.4,6,622,2
1729,14075.0,1734.8700000000003,81,4,0
1730,14076.0,122.46999999999997,46,128,0
1731,14077.0,615.0799999999998,56,40,0
1732,14078.0,1692.630000000001,163,101,0
1733,14079.0,618.7299999999999,13,124,0
1734,14080.0,1075.7299999999998,84,32,0
1735,14081.0,5250.049999999974,951,266,0
1736,14082.0,413.36,65,364,2
1737,14083.0,1407.260000000001,255,3,0
1738,14084.0,150.5,7,511,2
1739,14085.0,10092.21999999999,1069,1,0
1740,14086.0,39.95,1,462,2
1741,14087.0,803.4699999999992,223,2,0
1742,14088.0,62400.02000000004,686,9,0
1743,14089.0,161.0,14,56,0
1744,14090.0,76.32000000000001,1,324,2
1745,14091.0,9530.080000000002,13,653,2
1746,14092.0,7209.739999999991,377,7,0
1747,14093.0,442.8499999999999,105,11,0
1748,14094.0,334.27,48,439,2
1749,14095.0,2.95,1,722,2
1750,14096.0,57120.90999999974,5128,3,0
1751,14097.0,422.8599999999999,40,480,2
1752,14098.0,147.34999999999997,21,36,0
1753,14099.0,5700.509999999997,530,15,0
1754,14100.0,194.9,26,137,0
1755,14101.0,9942.130000000001,91,73,0
1756,14102.0,1314.7300000000002,84,4,0
1757,14103.0,0.0,1,664,2
1758,14104.0,771.5799999999996,143,154,0
1759,14105.0,5703.979999999998,293,84,0
1760,14106.0,214.79999999999998,1,736,2
1761,14107.0,4853.699999999996,239,51,0
1762,14108.0,1041.21,55,30,0
1763,14109.0,80.19999999999999,14,22,0
1764,14110.0,12957.599999999991,403,3,0
1765,14111.0,688.6,11,13,0
1766,14112.0,5524.510000000007,358,22,0
1767,14113.0,6156.749999999999,145,3,0
1768,14114.0,1364.0900000000008,74,273,2
1769,14115.0,622.67,22,501,2
1770,14116.0,1382.7400000000002,72,19,0
1771,14117.0,90.0,3,143,0
1772,14118.0,458.45,15,428,2
1773,14119.0,163.47,12,353,2
1774,14120.0,-23.8,1,429,2
1775,14121.0,2740.3,161,3,0
1776,14122.0,309.7699999999999,16,394,2
1777,14123.0,436.17999999999995,24,732,2
1778,14124.0,419.58000000000004,5,83,0
1779,14125.0,2740.4300000000017,167,10,0
1780,14126.0,1109.9599999999998,44,7,0
1781,14127.0,1900.080000000001,117,122,0
1782,14128.0,909.3600000000004,66,60,0
1783,14129.0,2591.340000000001,109,1,0
1784,14130.0,1882.670000000001,224,318,2
1785,14131.0,187.86999999999995,52,648,2
1786,14132.0,3580.130000000001,201,1,0
1787,14133.0,895.8399999999999,38,129,0
1788,14134.0,11123.349999999997,180,382,2
1789,14135.0,9605.05,257,1,0
1790,14136.0,1553.9600000000003,108,400,2
1791,14137.0,294.1,14,681,2
1792,14138.0,982.3800000000005,47,1,0
1793,14139.0,1086.8000000000002,69,45,0
1794,14140.0,920.0499999999996,67,3,0
1795,14141.0,879.0300000000003,46,2,0
1796,14142.0,967.7500000000002,70,372,2
1797,14143.0,115.8,7,133,0
1798,14144.0,30.599999999999998,1,485,2
1799,14145.0,7006.050000000001,26,46,0
1800,14146.0,8208.869999999995,491,8,0
1801,14147.0,2019.3,33,48,0
1802,14148.0,466.2900000000001,17,233,0
1803,14149.0,259.43000000000006,40,212,0
1804,14150.0,658.6400000000001,26,35,0
1805,14151.0,666.7000000000002,45,672,2
1806,14152.0,1975.4399999999994,135,74,0
1807,14153.0,233.39999999999992,17,482,2
1808,14154.0,6263.599999999992,294,238,0
1809,14155.0,118.75,6,265,0
1810,14156.0,296564.69,4130,9,0
1811,14157.0,970.3299999999997,90,19,0
1812,14158.0,507.66000000000014,41,39,0
1813,14159.0,7571.880000000011,1885,19,0
1814,14160.0,8421.470000000001,107,609,2
1815,14161.0,3318.879999999999,310,215,0
1816,14162.0,289.36000000000007,25,173,0
1817,14163.0,2594.620000000001,58,86,0
1818,14164.0,1631.7700000000002,29,70,0
1819,14165.0,122.53999999999999,25,275,2
1820,14166.0,256.85,53,504,2
1821,14167.0,1296.4900000000002,121,38,0
1822,14168.0,305.9,17,420,2
1823,14169.0,624.4300000000002,67,430,2
1824,14170.0,597.3299999999999,165,374,2
1825,14171.0,498.7899999999998,64,97,0
1826,14172.0,389.9699999999999,55,604,2
1827,14173.0,566.95,34,10,0
1828,14174.0,134.46,26,32,0
1829,14175.0,7350.439999999999,369,50,0
1830,14176.0,913.1099999999999,47,296,2
1831,14177.0,2224.3900000000026,211,84,0
1832,14178.0,1620.93,327,8,0
1833,14179.0,719.7799999999997,165,40,0
1834,14180.0,6110.749999999994,312,10,0
1835,14181.0,310.55000000000007,54,410,2
1836,14182.0,660.0700000000002,52,443,2
1837,14183.0,286.2899999999999,35,410,2
1838,14184.0,452.89,24,66,0
1839,14185.0,197.65,3,330,2
1840,14186.0,1550.630000000001,104,426,2
1841,14187.0,123.5,8,473,2
1842,14188.0,2018.91,71,8,0
1843,14189.0,5764.619999999999,328,1,0
1844,14190.0,79.9,1,665,2
1845,14191.0,4713.410000000002,271,1,0
1846,14192.0,293.74,14,387,2
1847,14193.0,1210.1900000000003,64,67,0
1848,14194.0,18442.869999999926,986,4,0
1849,14195.0,2381.2400000000007,22,201,0
1850,14196.0,335.52,6,106,0
1851,14197.0,390.05,20,410,2
1852,14198.0,1527.5800000000002,97,3,0
1853,14199.0,916.5,20,217,0
1854,14200.0,379.20000000000005,21,616,2
1855,14201.0,1134.1399999999999,57,59,0
1856,14202.0,847.76,29,380,2
1857,14203.0,339.34,16,396,2
1858,14204.0,1062.9600000000007,232,1,0
1859,14205.0,1908.380000000002,154,10,0
1860,14206.0,1145.2100000000005,73,238,0
1861,14207.0,157.8,2,687,2
1862,14208.0,567.05,35,94,0
1863,14209.0,4937.369999999999,237,10,0
1864,14210.0,5814.319999999992,336,90,0
1865,14211.0,4301.6900000000005,253,52,0
1866,14212.0,2190.14,21,89,0
1867,14213.0,-1192.2000000000003,15,371,2
1868,14214.0,1000.2299999999997,70,30,0
1869,14215.0,3404.5299999999993,193,11,0
1870,14216.0,2142.3900000000003,79,2,0
1871,14217.0,3206.8700000000013,192,1,0
1872,14218.0,169.48000000000002,12,42,0
1873,14219.0,633.83,43,3,0
1874,14220.0,1514.9999999999998,38,246,0
1875,14221.0,6506.589999999992,349,41,0
1876,14222.0,683.17,41,176,0
1877,14223.0,975.23,61,91,0
1878,14224.0,1897.900000000002,238,109,0
1879,14225.0,2015.1200000000003,91,434,2
1880,14226.0,2967.779999999998,105,28,0
1881,14227.0,6327.310000000003,388,25,0
1882,14228.0,745.5,38,437,2
1883,14229.0,2468.99,78,51,0
1884,14230.0,979.8000000000002,33,435,2
1885,14231.0,1131.9699999999996,73,178,0
1886,14232.0,2043.9300000000003,118,31,0
1887,14233.0,2766.960000000001,77,43,0
1888,14234.0,775.4600000000004,159,21,0
1889,14235.0,4666.990000000001,149,9,0
1890,14236.0,1732.7400000000007,52,80,0
1891,14237.0,627.0400000000001,36,372,2
1892,14238.0,434.2300000000001,13,325,2
1893,14239.0,4203.720000000004,215,42,0
1894,14240.0,1247.49,61,29,0
1895,14241.0,333.7,12,183,0
1896,14242.0,280.55,16,234,0
1897,14243.0,7365.360000000001,382,8,0
1898,14244.0,354.8200000000001,20,658,2
1899,14245.0,1677.4799999999998,112,175,0
1900,14246.0,1474.0600000000006,75,110,0
1901,14247.0,769.7100000000003,118,277,2
1902,14248.0,1032.9499999999998,47,317,2
1903,14249.0,5625.460999999999,291,410,2
1904,14250.0,1904.0500000000002,111,6,0
1905,14251.0,2879.7000000000003,78,1,0
1906,14252.0,350.99,10,380,2
1907,14253.0,363.4,12,492,2
1908,14254.0,601.03,23,432,2
1909,14255.0,-1441.6000000000001,4,545,2
1910,14256.0,2397.3400000000006,139,253,0
1911,14257.0,5942.000000000002,241,50,0
1912,14258.0,31027.350000000013,312,8,0
1913,14259.0,120.0,5,141,0
1914,14260.0,824.28,51,470,2
1915,14261.0,1163.4499999999998,52,50,0
1916,14262.0,2618.230000000001,143,7,0
1917,14263.0,322.93,16,422,2
1918,14264.0,1461.3600000000006,84,154,0
1919,14265.0,1373.3499999999997,79,108,0
1920,14266.0,40.56,1,427,2
1921,14267.0,1259.1899999999996,68,150,0
1922,14268.0,354.84999999999997,19,470,2
1923,14269.0,261.68000000000006,20,434,2
1924,14270.0,492.6499999999999,29,331,2
1925,14271.0,219.13,39,225,0
1926,14272.0,920.8099999999998,64,73,0
1927,14273.0,559.9700000000001,29,50,0
1928,14274.0,256.6,15,685,2
1929,14275.0,1189.3799999999999,23,395,2
1930,14276.0,1929.3200000000002,144,87,0
1931,14277.0,4324.469999999997,468,14,0
1932,14278.0,205.82999999999996,13,409,2
1933,14279.0,191.86,3,520,2
1934,14280.0,134.04,8,196,0
1935,14281.0,245.15,7,407,2
1936,14282.0,7844.660000000012,255,2,0
1937,14283.0,628.4400000000002,41,462,2
1938,14284.0,1282.8499999999995,69,30,0
1939,14285.0,3158.64,62,20,0
1940,14286.0,8396.700000000004,510,23,0
